pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
2793,1,2,1,2,0,1,0,1,1,1,2,3,0,1,3,3,3,3,1,0,1,2,0,0,0,0,0
2795,0,0,0,2,0,1,3,1,1,1,1,4,3,1,1,2,1,1,1,4,1,3,0,0,0,0,0
2799,1,0,1,2,0,1,0,0,1,2,2,4,0,1,3,3,3,3,1,1,0,2,0,0,0,0,0
2800,1,0,0,2,0,1,4,0,1,2,3,2,3,1,2,2,2,2,1,1,0,3,0,0,0,0,0
2801,1,0,0,2,0,1,3,1,1,2,4,3,3,1,2,2,2,2,1,2,0,3,0,0,0,0,0
2802,0,0,0,2,0,1,0,0,1,0,2,1,3,1,2,2,2,2,1,0,0,3,0,0,0,0,0
2805,1,0,1,2,0,1,1,0,1,1,0,0,0,1,2,2,2,2,0,1,3,1,0,0,0,0,0
2806,1,0,1,2,0,1,2,1,1,1,0,1,0,1,2,2,2,2,1,2,0,1,0,0,0,0,0
2807,3,0,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,3,2,0,0,0,0,0
2808,0,0,0,2,0,1,3,0,1,1,0,0,3,1,2,2,2,2,0,2,2,1,0,0,0,0,0
2814,2,0,1,2,0,1,3,0,1,2,1,1,0,1,2,2,2,2,1,2,0,3,0,0,0,0,0
2818,1,0,0,2,0,1,0,0,1,2,0,3,3,1,2,2,2,2,1,2,0,2,0,0,0,0,0
2821,0,1,1,2,0,1,4,1,1,2,3,4,0,1,1,1,1,1,1,4,0,2,0,0,0,0,0
2822,3,1,0,2,0,1,3,1,1,2,4,0,3,1,1,1,1,1,1,2,4,2,0,0,0,0,0
2824,1,1,0,2,0,1,1,0,1,2,2,2,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0
2830,1,0,0,2,0,1,2,1,1,1,3,0,3,1,2,2,2,2,1,1,3,4,0,0,0,0,0
2832,1,0,0,2,0,1,1,1,1,2,4,3,3,1,3,3,3,3,1,1,4,4,0,0,0,0,0
2842,0,0,0,2,0,1,0,0,0,1,1,1,3,1,3,3,3,3,1,0,1,1,0,0,0,0,0
2844,4,0,0,2,0,1,1,1,1,2,4,3,3,1,3,3,3,3,1,1,3,3,0,0,0,0,0
2847,0,1,0,2,0,1,0,1,1,1,2,2,3,1,1,1,1,1,1,0,2,1,0,0,0,0,0
2851,1,0,0,2,0,1,4,1,1,2,2,1,3,1,2,2,2,2,1,4,0,3,0,0,0,0,0
2852,3,1,0,2,0,1,3,1,1,2,2,2,3,1,1,1,1,1,1,4,0,2,0,0,0,0,0
2853,1,0,0,2,0,1,4,1,1,2,1,0,3,1,2,2,2,2,1,4,0,3,0,0,0,0,0
2854,0,2,1,2,0,1,0,1,1,1,1,4,0,1,3,3,3,3,1,0,0,1,0,0,0,0,0
2859,2,0,0,2,0,1,1,1,1,2,3,2,3,1,3,3,3,3,1,1,4,4,0,0,0,0,0
2864,3,0,0,2,0,1,0,1,1,0,0,0,3,1,3,3,3,3,1,2,1,1,0,0,0,0,0
2865,4,1,0,2,0,1,3,1,1,2,2,0,3,1,1,1,1,1,1,2,1,2,0,0,0,0,0
2866,3,0,0,2,0,1,4,1,1,1,1,2,3,1,2,2,2,2,1,4,1,2,0,0,0,0,0
2867,3,1,0,2,0,1,4,1,1,1,2,2,3,1,1,1,1,1,1,4,0,2,0,0,0,0,0
2868,0,0,0,2,0,1,1,1,1,0,2,1,3,1,3,2,3,3,1,2,2,4,0,0,0,0,0
2874,3,0,0,2,0,0,2,1,1,2,4,3,3,2,3,3,3,3,1,1,0,4,0,0,0,0,0
2875,1,0,0,2,0,0,3,1,1,2,4,3,3,2,3,3,3,3,1,2,3,3,0,1,0,0,0
2876,0,2,1,2,0,0,1,1,0,0,0,1,0,2,3,3,3,3,1,0,0,2,0,1,0,0,0
2877,1,0,0,2,0,1,1,1,1,2,3,1,3,2,3,3,3,3,1,1,0,4,0,0,0,0,0
2878,4,2,0,2,0,1,2,1,1,2,3,2,3,1,3,3,3,3,1,2,4,3,0,0,0,0,0
2879,2,2,0,2,0,1,2,0,1,2,3,2,3,1,3,3,3,3,1,2,4,3,0,0,0,0,0
2881,1,0,0,2,0,1,3,1,1,0,0,2,3,1,3,3,3,3,1,2,2,3,0,0,0,0,0
2884,2,0,1,2,0,1,0,1,1,2,3,3,0,1,1,2,1,1,1,2,2,3,0,0,0,0,0
2888,2,2,0,2,0,1,4,1,0,2,2,4,3,1,3,3,3,3,1,4,2,4,0,0,0,0,0
2889,3,2,0,2,0,1,3,1,1,2,2,2,3,2,3,2,3,3,1,2,4,3,0,0,0,0,0
2890,2,0,0,2,0,1,1,1,1,2,3,2,3,2,3,3,3,3,1,1,4,3,0,0,0,0,0
2892,2,0,0,2,0,1,0,1,1,2,3,2,3,2,2,2,2,2,1,1,2,4,0,0,0,0,0
2893,0,2,1,2,0,1,0,1,1,1,0,2,0,2,3,3,3,3,1,0,2,1,0,0,0,0,0
2894,3,0,0,2,0,1,3,1,1,2,1,3,3,1,2,2,2,2,0,2,2,2,0,0,0,0,0
2900,3,0,0,2,0,1,2,1,1,2,4,3,3,1,3,3,3,3,1,1,3,3,0,0,0,0,0
2901,2,0,0,2,0,1,0,1,1,2,4,3,3,1,3,3,3,3,1,1,3,2,0,0,0,0,0
2902,2,0,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,2,3,0,0,0,0,0
2903,2,0,0,2,0,1,3,1,1,2,3,1,3,1,3,3,3,3,1,2,2,4,0,0,0,0,0
2904,2,0,0,2,0,1,1,1,1,0,0,0,3,1,3,3,3,3,1,1,2,4,0,0,0,0,0
