pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
762,4,0,1,0,1,1,1,1,2,2,3,2,0,4,4,3,4,4,1,0,0,2,0,0,0,0,0
763,3,0,0,0,0,1,1,0,2,2,2,2,0,4,2,3,2,2,0,0,0,3,0,0,0,0,0
764,3,0,0,0,0,1,0,1,0,0,0,0,0,4,3,0,3,3,1,0,2,0,0,0,0,0,0
765,4,0,0,0,0,1,0,1,1,3,4,3,0,4,1,0,1,1,1,0,2,3,0,0,0,0,0
775,2,0,0,2,0,1,1,0,1,2,2,1,0,4,1,2,1,1,0,0,2,3,0,0,0,0,0
776,4,0,0,0,0,1,3,1,2,0,1,0,0,4,0,1,0,0,1,3,2,3,0,0,0,0,0
777,2,0,0,0,0,1,1,1,0,2,3,2,0,4,0,1,0,0,1,1,4,3,0,0,0,0,0
778,2,0,0,2,0,1,1,1,1,1,1,1,0,4,3,0,3,3,1,1,4,1,0,1,0,0,0
780,0,0,0,2,0,1,1,1,0,0,0,0,0,4,4,3,4,4,1,1,4,0,1,1,0,0,1
781,4,0,0,0,0,1,1,1,2,3,4,3,0,4,1,0,1,1,1,1,0,3,0,0,0,0,0
782,2,0,0,0,0,1,1,1,1,3,3,2,0,4,2,3,2,2,1,0,3,1,0,0,0,0,0
783,2,0,0,0,0,1,0,1,1,3,4,3,0,4,4,4,4,4,1,0,2,3,0,0,0,0,0
784,1,0,0,0,0,1,0,1,2,3,4,3,0,4,4,4,4,4,1,0,2,3,0,0,0,0,0
785,4,0,0,2,0,1,3,1,1,2,2,1,0,4,1,2,1,1,1,3,2,3,0,0,0,0,0
786,2,0,0,0,0,1,1,0,1,2,2,1,0,4,1,2,1,1,0,0,1,3,0,0,0,0,0
787,4,1,0,0,0,1,3,1,2,3,4,4,0,4,2,3,2,2,1,3,4,2,0,0,0,0,0
788,4,0,0,0,0,1,1,1,1,3,4,4,0,4,1,2,1,1,1,3,1,3,1,0,0,0,0
789,4,1,0,0,0,1,3,1,2,3,4,4,0,3,2,3,2,2,1,3,3,2,0,0,0,0,0
790,0,0,0,0,0,1,1,1,0,2,3,2,0,4,3,0,3,3,1,1,1,0,0,0,0,0,0
791,0,0,0,2,0,1,0,1,0,1,0,4,0,4,2,3,2,2,0,0,3,3,0,0,0,0,0
792,4,0,0,2,0,1,1,1,0,1,0,3,0,4,2,3,2,2,1,3,0,3,0,0,0,0,0
793,4,0,0,0,0,1,1,1,2,3,4,3,0,4,2,3,2,2,1,0,2,3,0,0,0,0,0
794,3,0,0,0,0,1,1,1,1,2,2,2,0,3,1,0,1,1,1,1,1,3,0,0,0,0,0
795,0,0,1,0,0,1,0,1,1,1,1,0,0,3,2,0,3,3,1,0,2,1,0,0,0,0,0
796,0,0,0,0,1,1,0,1,1,1,1,0,0,3,2,0,2,3,1,0,1,1,0,0,0,0,0
798,0,0,0,2,0,1,0,1,1,3,3,2,0,3,2,0,2,2,1,0,2,0,0,0,0,0,0
800,0,0,0,2,0,1,0,0,0,0,0,0,0,3,2,0,2,2,1,0,4,0,0,0,0,0,0
801,3,0,0,0,0,1,1,1,2,3,3,2,0,3,2,0,2,2,1,1,2,1,0,0,0,0,0
802,1,0,0,0,0,1,1,1,2,3,4,3,0,3,4,4,4,4,1,1,0,3,0,0,0,0,0
803,0,0,0,2,0,1,0,1,0,0,0,1,0,3,4,2,4,4,1,0,3,3,0,0,0,0,0
804,0,0,0,2,0,1,1,1,0,0,0,0,0,3,4,2,4,4,1,1,2,3,0,0,0,0,0
805,2,0,0,0,0,1,0,1,2,3,4,3,0,3,1,0,1,1,1,0,1,3,0,0,0,0,0
806,2,0,0,0,0,1,0,1,2,1,1,0,0,3,4,3,4,3,1,0,2,3,0,0,0,0,0
810,4,2,0,2,0,1,1,1,0,1,2,1,0,3,4,4,4,4,1,1,1,3,0,0,0,0,0
811,1,2,0,2,0,1,0,1,2,3,3,3,0,3,4,4,4,4,1,1,2,3,0,0,0,0,0
814,1,0,0,0,0,1,0,1,2,2,4,3,0,3,4,4,4,4,1,1,2,0,0,0,0,0,0
815,0,0,0,0,0,1,0,1,1,1,2,2,0,3,2,0,2,2,0,0,0,0,0,1,0,0,0
817,4,0,1,0,1,1,1,1,2,3,4,4,0,3,3,3,3,3,1,1,3,3,0,0,0,0,0
818,0,0,0,2,1,1,0,1,0,1,2,3,0,3,1,0,1,1,1,0,0,2,0,0,0,0,0
820,4,0,0,0,0,1,3,1,0,0,1,0,0,3,4,4,4,4,1,3,2,3,0,0,0,0,0
823,3,0,0,0,0,1,0,1,2,3,4,3,0,3,4,4,4,4,1,0,2,3,0,0,0,0,0
825,0,0,1,2,1,1,0,1,2,3,4,3,0,3,3,3,3,3,1,1,1,3,0,0,0,0,0
826,3,0,0,0,0,1,0,1,0,1,1,1,0,3,2,0,2,2,1,0,4,1,0,0,0,0,0
827,0,0,0,2,1,1,0,1,0,1,2,1,0,3,2,0,2,2,0,0,0,3,0,0,0,0,0
