PR创建者,PR创建者的身份,评论过的用户名称,评论次数,评论者的身份
tibrewalpratik17,NONE,tensorflow-jenkins,1,COLLABORATOR
tibrewalpratik17,NONE,caisq,2,CONTRIBUTOR
cbockman,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
cbockman,CONTRIBUTOR,drpngx,1,CONTRIBUTOR
cbockman,CONTRIBUTOR,tensorflowbutler,12,MEMBER
rosun82,NONE,tensorflow-jenkins,1,COLLABORATOR
rosun82,NONE,caisq,2,CONTRIBUTOR
rosun82,NONE,jhseu,1,CONTRIBUTOR
rosun82,NONE,martinwicke,1,MEMBER
rosun82,NONE,tensorflowbutler,6,MEMBER
jzju,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
jzju,CONTRIBUTOR,googlebot,2,NONE
jzju,CONTRIBUTOR,vrv,3,CONTRIBUTOR
jzju,CONTRIBUTOR,asimshankar,2,CONTRIBUTOR
MathSquared,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
MathSquared,CONTRIBUTOR,caisq,1,CONTRIBUTOR
ankurtaly,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
ankurtaly,CONTRIBUTOR,caisq,5,CONTRIBUTOR
ankurtaly,CONTRIBUTOR,case540,1,CONTRIBUTOR
ankurtaly,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
ankurtaly,CONTRIBUTOR,gunan,1,CONTRIBUTOR
daquexian,NONE,googlebot,2,NONE
daquexian,NONE,tensorflow-jenkins,1,COLLABORATOR
daquexian,NONE,caisq,1,CONTRIBUTOR
daquexian,NONE,ewilderj,1,MEMBER
daquexian,NONE,tensorflowbutler,2,MEMBER
ic0n,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
ic0n,CONTRIBUTOR,drpngx,6,CONTRIBUTOR
103yiran,NONE,tensorflow-jenkins,1,COLLABORATOR
103yiran,NONE,googlebot,1,NONE
103yiran,NONE,drpngx,1,CONTRIBUTOR
adamcavendish,NONE,tensorflow-jenkins,1,COLLABORATOR
adamcavendish,NONE,googlebot,2,NONE
adamcavendish,NONE,drpngx,4,CONTRIBUTOR
adamcavendish,NONE,martinwicke,1,MEMBER
adamcavendish,NONE,fchollet,2,MEMBER
adamcavendish,NONE,lukaszkaiser,1,CONTRIBUTOR
adamcavendish,NONE,tensorflowbutler,2,MEMBER
rajendraarora16,CONTRIBUTOR,googlebot,12,NONE
rajendraarora16,CONTRIBUTOR,tensorflow-jenkins,10,COLLABORATOR
rajendraarora16,CONTRIBUTOR,MikulasZelinka,2,NONE
rajendraarora16,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
rajendraarora16,CONTRIBUTOR,asimshankar,13,CONTRIBUTOR
rajendraarora16,CONTRIBUTOR,drpngx,4,CONTRIBUTOR
rajendraarora16,CONTRIBUTOR,caisq,1,CONTRIBUTOR
rajendraarora16,CONTRIBUTOR,tensorflowbutler,1,MEMBER
